50	22666	22469	15091	0	ISHPR,315.19,+8.94,-179.26 65	ISDPT,-000.235,M,000.9792,B,28.32,C 2F	ISDPT,-000.264,M,000.9842,B,28.49,C 25
51	22665	22463	15086	0	ISHPR,315.19,+8.94,-179.26 65	ISDPT,-000.235,M,000.9793,B,28.32,C 2E	ISDPT,-000.258,M,000.9847,B,28.49,C 2F
52	22664	22468	15009	0	ISHPR,315.19,+8.94,-179.26 65	ISDPT,-000.234,M,000.9794,B,28.32,C 28	ISDPT,-000.258,M,000.9847,B,28.50,C 27
53	22665	22469	15045	0	ISHPR,315.19,+8.94,-179.26 65	ISDPT,-000.234,M,000.9794,B,28.32,C 28	ISDPT,-000.259,M,000.9846,B,28.50,C 27
54	22664	22467	15100	0	ISHPR,315.19,+8.94,-179.26 65	ISDPT,-000.233,M,000.9795,B,28.32,C 2E	ISDPT,-000.257,M,000.9848,B,28.50,C 27
55	22666	22466	15016	0	ISHPR,315.18,+8.94,-179.26 64	ISDPT,-000.231,M,000.9797,B,28.32,C 2E	ISDPT,-000.253,M,000.9852,B,28.50,C 28
56	22662	22467	15019	0	ISHPR,315.18,+8.95,-179.26 65	ISDPT,-000.231,M,000.9797,B,28.32,C 2E	ISDPT,-000.254,M,000.9852,B,28.50,C 2F
57	22663	22468	15066	0	ISHPR,315.18,+8.96,-179.27 67	ISDPT,-000.230,M,000.9798,B,28.32,C 20	ISDPT,-000.253,M,000.9853,B,28.50,C 29
58	22665	22468	15104	0	ISHPR,315.18,+8.95,-179.28 6B	ISDPT,-000.226,M,000.9802,B,28.32,C 2B	ISDPT,-000.250,M,000.9855,B,28.50,C 2C
59	22664	22465	15020	0	ISHPR,315.19,+8.95,-179.27 65	ISDPT,-000.226,M,000.9802,B,28.32,C 2B	ISDPT,-000.251,M,000.9855,B,28.50,C 2D
60	22661	22471	15089	0	ISHPR,315.18,+8.94,-179.27 65	ISDPT,-000.225,M,000.9803,B,28.32,C 29	ISDPT,-000.250,M,000.9855,B,28.50,C 2C
61	22662	22467	15086	0	ISHPR,315.18,+8.93,-179.27 62	ISDPT,-000.227,M,000.9801,B,28.32,C 29	ISDPT,-000.250,M,000.9855,B,28.50,C 2C
62	22663	22467	15021	0	ISHPR,315.19,+8.93,-179.27 63	ISDPT,-000.222,M,000.9806,B,28.32,C 2B	ISDPT,-000.250,M,000.9855,B,28.50,C 2C
63	22664	22465	15085	0	ISHPR,315.19,+8.94,-179.28 6B	ISDPT,-000.222,M,000.9805,B,28.32,C 28	ISDPT,-000.249,M,000.9856,B,28.50,C 27
64	22667	22468	15062	0	ISHPR,315.19,+8.93,-179.27 63	ISDPT,-000.222,M,000.9806,B,28.32,C 2B	ISDPT,-000.251,M,000.9855,B,28.50,C 2D
65	22663	22469	15048	0	ISHPR,315.19,+8.93,-179.28 6C	ISDPT,-000.219,M,000.9809,B,28.32,C 2C	ISDPT,-000.248,M,000.9858,B,28.50,C 28
66	22661	22467	15033	0	ISHPR,315.19,+8.93,-179.27 63	ISDPT,-000.223,M,000.9805,B,28.32,C 29	ISDPT,-000.246,M,000.9859,B,28.50,C 27
67	22662	22472	15111	0	ISHPR,315.19,+8.93,-179.27 63	ISDPT,-000.219,M,000.9808,B,28.32,C 2D	ISDPT,-000.244,M,000.9861,B,28.50,C 2E
68	22662	22468	15029	0	ISHPR,315.20,+8.93,-179.27 69	ISDPT,-000.220,M,000.9808,B,28.32,C 27	ISDPT,-000.242,M,000.9863,B,28.50,C 2A
69	22660	22469	15053	0	ISHPR,315.21,+8.93,-179.27 68	ISDPT,-000.216,M,000.9812,B,28.32,C 29	ISDPT,-000.245,M,000.9861,B,28.50,C 2F
70	22660	22467	15090	0	ISHPR,315.21,+8.93,-179.27 68	ISDPT,-000.214,M,000.9814,B,28.32,C 2D	ISDPT,-000.245,M,000.9860,B,28.50,C 2E
71	22661	22468	15049	0	ISHPR,315.21,+8.93,-179.27 68	ISDPT,-000.216,M,000.9812,B,28.32,C 29	ISDPT,-000.244,M,000.9862,B,28.50,C 2D
72	22659	22465	15108	0	ISHPR,315.22,+8.93,-179.28 64	ISDPT,-000.216,M,000.9812,B,28.32,C 29	ISDPT,-000.244,M,000.9862,B,28.50,C 2D
73	22664	22466	15084	0	ISHPR,315.22,+8.93,-179.27 6B	ISDPT,-000.213,M,000.9815,B,28.32,C 2B	ISDPT,-000.242,M,000.9864,B,28.50,C 2D
74	22662	22468	15032	0	ISHPR,315.22,+8.93,-179.27 6B	ISDPT,-000.215,M,000.9813,B,28.32,C 2B	ISDPT,-000.242,M,000.9863,B,28.50,C 2A
75	22663	22468	15111	0	ISHPR,315.24,+8.93,-179.27 6D	ISDPT,-000.210,M,000.9818,B,28.32,C 25	ISDPT,-000.240,M,000.9866,B,28.50,C 2D
76	22665	22465	15073	0	ISHPR,315.24,+8.93,-179.27 6D	ISDPT,-000.208,M,000.9820,B,28.32,C 27	ISDPT,-000.239,M,000.9866,B,28.50,C 23
77	22665	22464	15032	0	ISHPR,315.24,+8.94,-179.28 65	ISDPT,-000.207,M,000.9821,B,28.32,C 29	ISDPT,-000.242,M,000.9864,B,28.50,C 2D
78	22664	22466	15117	0	ISHPR,315.24,+8.92,-179.27 6C	ISDPT,-000.208,M,000.9820,B,28.32,C 27	ISDPT,-000.241,M,000.9865,B,28.51,C 2E
79	22665	22466	15031	0	ISHPR,315.25,+8.93,-179.28 63	ISDPT,-000.208,M,000.9820,B,28.32,C 27	ISDPT,-000.239,M,000.9867,B,28.51,C 23
80	22658	22455	15071	0	ISHPR,315.25,+8.92,-179.27 6D	ISDPT,-000.206,M,000.9822,B,28.32,C 2B	ISDPT,-000.237,M,000.9868,B,28.51,C 22
81	22665	22480	15108	0	ISHPR,315.25,+8.92,-179.28 62	ISDPT,-000.205,M,000.9823,B,28.32,C 29	ISDPT,-000.235,M,000.9871,B,28.51,C 28
82	22669	22465	15027	0	ISHPR,315.26,+8.92,-179.28 61	ISDPT,-000.206,M,000.9822,B,28.32,C 2B	ISDPT,-000.235,M,000.9870,B,28.51,C 29
83	22667	22480	15032	0	ISHPR,315.26,+8.92,-179.27 6E	ISDPT,-000.205,M,000.9823,B,28.32,C 29	ISDPT,-000.233,M,000.9872,B,28.51,C 2D
84	22660	22465	15096	0	ISHPR,315.27,+8.92,-179.27 6F	ISDPT,-000.201,M,000.9827,B,28.32,C 29	ISDPT,-000.235,M,000.9871,B,28.51,C 28
85	22662	22472	15076	0	ISHPR,315.27,+8.92,-179.27 6F	ISDPT,-000.199,M,000.9829,B,28.32,C 25	ISDPT,-000.233,M,000.9872,B,28.51,C 2D
86	22663	22463	15037	0	ISHPR,315.27,+8.92,-179.27 6F	ISDPT,-000.198,M,000.9830,B,28.32,C 2C	ISDPT,-000.230,M,000.9875,B,28.51,C 29
87	22665	22459	15108	0	ISHPR,315.27,+8.92,-179.26 6E	ISDPT,-000.197,M,000.9831,B,28.32,C 22	ISDPT,-000.230,M,000.9876,B,28.51,C 2A
88	22661	22464	15053	0	ISHPR,315.27,+8.92,-179.27 6F	ISDPT,-000.198,M,000.9830,B,28.32,C 2C	ISDPT,-000.228,M,000.9878,B,28.51,C 2D
89	22661	22465	15032	0	ISHPR,315.28,+8.93,-179.26 60	ISDPT,-000.198,M,000.9830,B,28.32,C 2C	ISDPT,-000.228,M,000.9877,B,28.51,C 22
90	22662	22463	15111	0	ISHPR,315.28,+8.92,-179.27 60	ISDPT,-000.195,M,000.9833,B,28.32,C 22	ISDPT,-000.227,M,000.9879,B,28.51,C 23
91	22661	22466	15048	0	ISHPR,315.28,+8.92,-179.27 60	ISDPT,-000.198,M,000.9830,B,28.32,C 2C	ISDPT,-000.226,M,000.9879,B,28.51,C 22
92	22661	22467	15050	0	ISHPR,315.28,+8.92,-179.27 60	ISDPT,-000.192,M,000.9836,B,28.32,C 20	ISDPT,-000.228,M,000.9878,B,28.51,C 2D
93	22660	22464	15099	0	ISHPR,315.28,+8.92,-179.27 60	ISDPT,-000.194,M,000.9834,B,28.32,C 24	ISDPT,-000.228,M,000.9878,B,28.51,C 2D
94	22660	22464	15122	0	ISHPR,315.29,+8.92,-179.27 61	ISDPT,-000.191,M,000.9837,B,28.32,C 22	ISDPT,-000.227,M,000.9878,B,28.51,C 22
95	22662	22466	15057	0	ISHPR,315.28,+8.92,-179.27 60	ISDPT,-000.188,M,000.9840,B,28.32,C 2A	ISDPT,-000.224,M,000.9882,B,28.51,C 24
96	22665	22464	15081	0	ISHPR,315.29,+8.93,-179.27 60	ISDPT,-000.191,M,000.9838,B,28.32,C 2D	ISDPT,-000.222,M,000.9883,B,28.51,C 23
97	22658	22469	15137	0	ISHPR,315.29,+8.93,-179.27 60	ISDPT,-000.191,M,000.9838,B,28.32,C 2D	ISDPT,-000.220,M,000.9886,B,28.51,C 24
98	22661	22469	15069	0	ISHPR,315.29,+8.93,-179.27 60	ISDPT,-000.188,M,000.9840,B,28.32,C 2A	ISDPT,-000.220,M,000.9886,B,28.52,C 27
99	22661	22464	15124	0	ISHPR,315.29,+8.93,-179.26 61	ISDPT,-000.189,M,000.9839,B,28.32,C 25	ISDPT,-000.220,M,000.9885,B,28.51,C 27
100	22662	22464	15113	0	ISHPR,315.28,+8.93,-179.27 61	ISDPT,-000.189,M,000.9839,B,28.32,C 25	ISDPT,-000.223,M,000.9882,B,28.52,C 20
101	22662	22466	15108	0	ISHPR,315.28,+8.93,-179.27 61	ISDPT,-000.187,M,000.9841,B,28.32,C 24	ISDPT,-000.221,M,000.9885,B,28.52,C 25
102	22664	22466	15128	0	ISHPR,315.29,+8.93,-179.27 60	ISDPT,-000.185,M,000.9843,B,28.32,C 24	ISDPT,-000.218,M,000.9887,B,28.52,C 2D
103	22664	22463	15144	0	ISHPR,315.29,+8.93,-179.27 60	ISDPT,-000.185,M,000.9843,B,28.32,C 24	ISDPT,-000.217,M,000.9889,B,28.52,C 2C
104	22663	22466	15084	0	ISHPR,315.28,+8.93,-179.27 61	ISDPT,-000.184,M,000.9844,B,28.32,C 22	ISDPT,-000.218,M,000.9888,B,28.52,C 22
105	22661	22465	15136	0	ISHPR,315.28,+8.93,-179.27 61	ISDPT,-000.185,M,000.9843,B,28.32,C 24	ISDPT,-000.218,M,000.9887,B,28.52,C 2D
106	22660	22466	15143	0	ISHPR,315.27,+8.94,-179.26 68	ISDPT,-000.184,M,000.9844,B,28.32,C 22	ISDPT,-000.215,M,000.9891,B,28.52,C 27
107	22659	22467	15094	0	ISHPR,315.27,+8.93,-179.26 6F	ISDPT,-000.183,M,000.9846,B,28.32,C 27	ISDPT,-000.215,M,000.9891,B,28.52,C 27
108	22664	22467	15128	0	ISHPR,315.27,+8.93,-179.26 6F	ISDPT,-000.183,M,000.9845,B,28.32,C 24	ISDPT,-000.213,M,000.9892,B,28.52,C 22
109	22663	22468	15154	0	ISHPR,315.27,+8.93,-179.26 6F	ISDPT,-000.179,M,000.9849,B,28.32,C 2D	ISDPT,-000.211,M,000.9895,B,28.52,C 27
110	22663	22469	15110	0	ISHPR,315.27,+8.93,-179.26 6F	ISDPT,-000.181,M,000.9847,B,28.32,C 24	ISDPT,-000.212,M,000.9894,B,28.52,C 25
111	22662	22465	15155	0	ISHPR,315.26,+8.93,-179.27 6F	ISDPT,-000.181,M,000.9847,B,28.32,C 24	ISDPT,-000.214,M,000.9892,B,28.52,C 25
112	22662	22466	15202	0	ISHPR,315.26,+8.92,-179.27 6E	ISDPT,-000.178,M,000.9850,B,28.32,C 24	ISDPT,-000.212,M,000.9894,B,28.52,C 25
113	22662	22468	15207	0	ISHPR,315.25,+8.92,-179.27 6D	ISDPT,-000.175,M,000.9853,B,28.32,C 2A	ISDPT,-000.210,M,000.9896,B,28.52,C 25
114	22662	22467	15152	0	ISHPR,315.25,+8.93,-179.27 6C	ISDPT,-000.177,M,000.9851,B,28.32,C 2A	ISDPT,-000.211,M,000.9894,B,28.52,C 26
115	22665	22467	15187	0	ISHPR,315.26,+8.92,-179.27 6E	ISDPT,-000.174,M,000.9854,B,28.32,C 2C	ISDPT,-000.210,M,000.9896,B,28.52,C 25
116	22662	22464	15238	0	ISHPR,315.26,+8.92,-179.27 6E	ISDPT,-000.176,M,000.9852,B,28.32,C 28	ISDPT,-000.207,M,000.9899,B,28.52,C 2C
117	22663	22465	15168	0	ISHPR,315.25,+8.92,-179.28 62	ISDPT,-000.173,M,000.9855,B,28.32,C 2A	ISDPT,-000.207,M,000.9898,B,28.52,C 2D
118	22661	22462	15208	0	ISHPR,315.25,+8.92,-179.27 6D	ISDPT,-000.172,M,000.9857,B,28.32,C 29	ISDPT,-000.207,M,000.9898,B,28.52,C 2D
119	22664	22468	15252	0	ISHPR,315.25,+8.93,-179.26 6D	ISDPT,-000.173,M,000.9855,B,28.32,C 2A	ISDPT,-000.208,M,000.9898,B,28.52,C 22
120	22664	22464	15201	0	ISHPR,315.24,+8.93,-179.27 6D	ISDPT,-000.172,M,000.9856,B,28.32,C 28	ISDPT,-000.205,M,000.9901,B,28.52,C 2E
121	22659	22469	15226	0	ISHPR,315.23,+8.93,-179.27 6A	ISDPT,-000.171,M,000.9857,B,28.32,C 2A	ISDPT,-000.201,M,000.9905,B,28.52,C 2E
122	22662	22468	15272	0	ISHPR,315.22,+8.94,-179.27 6C	ISDPT,-000.171,M,000.9857,B,28.32,C 2A	ISDPT,-000.204,M,000.9902,B,28.52,C 2C
123	22663	22464	15208	0	ISHPR,315.22,+8.93,-179.27 6B	ISDPT,-000.170,M,000.9859,B,28.32,C 25	ISDPT,-000.204,M,000.9902,B,28.52,C 2C
124	22663	22468	15247	0	ISHPR,315.21,+8.94,-179.27 6F	ISDPT,-000.172,M,000.9857,B,28.32,C 29	ISDPT,-000.203,M,000.9903,B,28.53,C 2B
125	22664	22466	15248	0	ISHPR,315.21,+8.93,-179.28 67	ISDPT,-000.174,M,000.9854,B,28.32,C 2C	ISDPT,-000.206,M,000.9900,B,28.53,C 2D
126	22661	22464	15252	0	ISHPR,315.21,+8.93,-179.28 67	ISDPT,-000.171,M,000.9858,B,28.32,C 25	ISDPT,-000.201,M,000.9905,B,28.53,C 2F
127	22661	22465	15295	0	ISHPR,315.20,+8.92,-179.27 68	ISDPT,-000.171,M,000.9857,B,28.32,C 2A	ISDPT,-000.201,M,000.9904,B,28.53,C 2E
128	22661	22466	15279	0	ISHPR,315.21,+8.93,-179.27 68	ISDPT,-000.168,M,000.9860,B,28.32,C 26	ISDPT,-000.201,M,000.9905,B,28.53,C 2F
129	22662	22465	15266	0	ISHPR,315.20,+8.93,-179.26 68	ISDPT,-000.167,M,000.9861,B,28.32,C 28	ISDPT,-000.201,M,000.9905,B,28.53,C 2F
130	22666	22467	15323	0	ISHPR,315.20,+8.93,-179.27 69	ISDPT,-000.166,M,000.9863,B,28.32,C 2B	ISDPT,-000.198,M,000.9908,B,28.53,C 21
131	22662	22467	15318	0	ISHPR,315.19,+8.92,-179.27 62	ISDPT,-000.167,M,000.9862,B,28.32,C 2B	ISDPT,-000.200,M,000.9906,B,28.53,C 2D
132	22662	22462	15321	0	ISHPR,315.19,+8.93,-179.27 63	ISDPT,-000.169,M,000.9859,B,28.32,C 2D	ISDPT,-000.198,M,000.9908,B,28.53,C 21
133	22661	22466	15282	0	ISHPR,315.18,+8.92,-179.27 63	ISDPT,-000.165,M,000.9864,B,28.32,C 2F	ISDPT,-000.198,M,000.9908,B,28.53,C 21
134	22662	22463	15347	0	ISHPR,315.17,+8.92,-179.27 6C	ISDPT,-000.163,M,000.9865,B,28.32,C 28	ISDPT,-000.195,M,000.9911,B,28.53,C 24
135	22664	22465	15290	0	ISHPR,315.16,+8.93,-179.27 6C	ISDPT,-000.164,M,000.9865,B,28.32,C 2F	ISDPT,-000.196,M,000.9910,B,28.53,C 26
136	22662	22467	15293	0	ISHPR,315.16,+8.93,-179.27 6C	ISDPT,-000.162,M,000.9866,B,28.32,C 2A	ISDPT,-000.194,M,000.9912,B,28.53,C 26
137	22661	22465	15354	0	ISHPR,315.15,+8.93,-179.27 6F	ISDPT,-000.160,M,000.9868,B,28.32,C 26	ISDPT,-000.195,M,000.9911,B,28.53,C 24
